Price: 276492, Size: 402699 
Price: 541558, Size: 764426 
Price: 868149, Size: 948122 
Price: 536513, Size: 873991 
Price: 85763, Size: 890662 
Price: 521218, Size: 705293 
Price: 394237, Size: 458586 
Price: 31238, Size: 721719 
Price: 85562, Size: 541413 
Price: 471335, Size: 559594 
Price: 422190, Size: 609517 
Price: 422745, Size: 500379 
Price: 345822, Size: 824414 
Price: 291850, Size: 497463 
Price: 610593, Size: 954511 
Price: 501090, Size: 585301 
Price: 648688, Size: 957784 
Price: 115302, Size: 666181 
Price: 21725, Size: 234920 
Price: 379317, Size: 766264 
Price: 857608, Size: 873404 
Price: 122292, Size: 308801 
Price: 607598, Size: 643203 
Price: 390794, Size: 807965 
Price: 134374, Size: 908432 
Price: 210194, Size: 988185 
Price: 355700, Size: 852404 
Price: 218809, Size: 643591 
Price: 62009, Size: 591122 
Price: 841000, Size: 990732 
Price: 125720, Size: 577633 
Price: 217846, Size: 335346 
Price: 221530, Size: 626087 
Price: 528537, Size: 533780 
Price: 97230, Size: 883482 
Price: 484603, Size: 584302 
Price: 863107, Size: 882901 
Price: 765291, Size: 778638 
Price: 264564, Size: 423905 
Price: 25932, Size: 490899 
Price: 836193, Size: 859240 
Price: 581321, Size: 607252 
Price: 413620, Size: 892879 
Price: 359634, Size: 525340 
Price: 514282, Size: 661351 
Price: 111479, Size: 389608 
Price: 776883, Size: 873217 
Price: 634916, Size: 847290 
Price: 542429, Size: 791212 
Price: 575399, Size: 629221 
Price: 416753, Size: 465199 
Price: 25020, Size: 784961 
Price: 50478, Size: 220081 
Price: 40369, Size: 844546 
Price: 570148, Size: 834492 
Price: 350853, Size: 669071 
Price: 562617, Size: 784360 
Price: 137089, Size: 776878 
Price: 714757, Size: 785778 
Price: 343605, Size: 463496 
Price: 18310, Size: 752139 
Price: 330250, Size: 653373 
Price: 16829, Size: 377802 
Price: 608698, Size: 871689 
Price: 622681, Size: 885782 
Price: 443437, Size: 835923 
Price: 423777, Size: 922256 
Price: 8829, Size: 660753 
Price: 335022, Size: 988563 
Price: 53630, Size: 914288 
Price: 98144, Size: 979638 
Price: 185105, Size: 761479 
Price: 487033, Size: 655457 
Price: 433558, Size: 664701 
Price: 109941, Size: 819662 
Price: 540486, Size: 624438 
Price: 108693, Size: 312290 
Price: 433012, Size: 449955 
Price: 374454, Size: 820509 
Price: 561755, Size: 679583 
Price: 443254, Size: 629363 
Price: 225813, Size: 443836 
Price: 743072, Size: 897935 
Price: 141830, Size: 559793 
Price: 145285, Size: 455974 
Price: 500237, Size: 840088 
Price: 156234, Size: 853908 
Price: 691654, Size: 849933 
Price: 498005, Size: 757409 
Price: 150258, Size: 532091 
Price: 466851, Size: 973633 
Price: 119495, Size: 417243 
Price: 15217, Size: 998628 
Price: 515696, Size: 975370 
Price: 450525, Size: 573524 
Price: 267623, Size: 915588 
Price: 625427, Size: 776031 
Price: 246134, Size: 877204 
Price: 18623, Size: 531119 
Price: 377769, Size: 391820 
Price: 390314, Size: 885184 
Price: 207541, Size: 602737 
Price: 579270, Size: 808852 
Price: 15331, Size: 315654 
Price: 422695, Size: 978749 
Price: 168274, Size: 820246 
Price: 492963, Size: 656411 
Price: 48389, Size: 435620 
Price: 630848, Size: 744291 
Price: 58345, Size: 724750 
Price: 107051, Size: 367285 
Price: 281782, Size: 562912 
Price: 374892, Size: 578045 
Price: 52947, Size: 778970 
Price: 376515, Size: 876833 
Price: 600619, Size: 917197 
Price: 487437, Size: 802720 
Price: 105820, Size: 139610 
Price: 215917, Size: 893442 
Price: 20009, Size: 486186 
Price: 529504, Size: 691793 
Price: 375582, Size: 618267 
Price: 35190, Size: 518929 
Price: 71211, Size: 920457 
Price: 305291, Size: 907639 
Price: 646817, Size: 941282 
Price: 43212, Size: 372112 
Price: 122940, Size: 836062 
Price: 246171, Size: 797854 
Price: 294743, Size: 627637 
Price: 260058, Size: 436451 
Price: 116841, Size: 348357 
Price: 89115, Size: 605981 
Price: 636992, Size: 787936 
Price: 622120, Size: 838818 
Price: 270441, Size: 859542 
Price: 54891, Size: 126893 
Price: 28904, Size: 114327 
Price: 250183, Size: 803258 
Price: 374983, Size: 689218 
Price: 696682, Size: 886126 
Price: 856039, Size: 943689 
Price: 66872, Size: 718637 
Price: 248528, Size: 896466 
Price: 644497, Size: 786529 
Price: 683469, Size: 908343 
Price: 78245, Size: 898014 
Price: 227717, Size: 644296 
Price: 739199, Size: 765139 
Price: 316081, Size: 541363 
Price: 721685, Size: 750519 
Price: 704834, Size: 835999 
Price: 692170, Size: 881671 
Price: 466132, Size: 872411 
Price: 12224, Size: 954748 
Price: 128131, Size: 267712 
Price: 401401, Size: 638904 
Price: 558893, Size: 868544 
Price: 820382, Size: 952452 
Price: 364427, Size: 666134 
Price: 515115, Size: 697201 
Price: 371386, Size: 504425 
Price: 285317, Size: 862678 
Price: 608058, Size: 719664 
Price: 7043, Size: 651720 
Price: 200627, Size: 643915 
Price: 456382, Size: 800526 
Price: 70321, Size: 808666 
Price: 245282, Size: 950548 
Price: 280011, Size: 967511 
Price: 559792, Size: 653231 
Price: 793919, Size: 845877 
Price: 182279, Size: 854895 
Price: 77051, Size: 672355 
Price: 356248, Size: 742171 
Price: 512312, Size: 921240 
Price: 542201, Size: 622286 
Price: 199795, Size: 978575 
Price: 366244, Size: 895898 
Price: 416589, Size: 672368 
Price: 313723, Size: 664161 
Price: 305186, Size: 401565 
Price: 820603, Size: 934794 
Price: 646250, Size: 896600 
Price: 341427, Size: 403075 
Price: 188046, Size: 712246 
Price: 153588, Size: 415890 
Price: 224493, Size: 239614 
Price: 874639, Size: 900180 
Price: 481227, Size: 911897 
Price: 274212, Size: 346655 
Price: 263606, Size: 979017 
Price: 573743, Size: 768544 
Price: 7075, Size: 162596 
Price: 136803, Size: 791610 
Price: 134321, Size: 920454 
Price: 200340, Size: 317315 
Price: 158059, Size: 564781 
Price: 470107, Size: 742249 
Price: 140218, Size: 880707 
Price: 327484, Size: 920396 
Price: 90684, Size: 911638 
Price: 654629, Size: 734079 
Price: 718848, Size: 932299 
Price: 48653, Size: 151853 
Price: 811858, Size: 864055 
Price: 188342, Size: 259251 
Price: 463032, Size: 645626 
Price: 555852, Size: 605942 
Price: 718054, Size: 965291 
Price: 336476, Size: 705564 
Price: 11502, Size: 114769 
Price: 482606, Size: 533214 
Price: 542702, Size: 982784 
Price: 538936, Size: 668663 
Price: 901641, Size: 916818 
Price: 45436, Size: 587980 
Price: 336201, Size: 936323 
Price: 282741, Size: 764603 
Price: 341506, Size: 745347 
Price: 879033, Size: 995595 
Price: 29131, Size: 559460 
Price: 105545, Size: 917787 
Price: 735699, Size: 972161 
Price: 581178, Size: 730964 
Price: 248618, Size: 796745 
Price: 359163, Size: 504920 
Price: 345644, Size: 451847 
Price: 344604, Size: 931183 
Price: 768577, Size: 850768 
Price: 776320, Size: 952882 
Price: 12920, Size: 277753 
Price: 672083, Size: 734289 
Price: 310260, Size: 337943 
Price: 648131, Size: 825450 
Price: 75907, Size: 681817 
Price: 196302, Size: 379505 
Price: 128864, Size: 692889 
Price: 244897, Size: 628366 
Price: 204265, Size: 877364 
Price: 350992, Size: 744453 
Price: 775563, Size: 870981 
Price: 488786, Size: 865357 
Price: 85580, Size: 130664 
Price: 293187, Size: 794742 
Price: 175028, Size: 972703 
Price: 175990, Size: 727288 
Price: 496967, Size: 774047 
Price: 11974, Size: 459128 
Price: 526893, Size: 625599 
Price: 18003, Size: 248904 
Price: 223750, Size: 413995 
Price: 776262, Size: 878520 
Price: 800736, Size: 814222 
Price: 488663, Size: 979215 
Price: 160147, Size: 307138 
Price: 643200, Size: 681980 
Price: 548331, Size: 962294 
Price: 129120, Size: 366535 
Price: 114096, Size: 260962 
Price: 268050, Size: 395343 
Price: 333475, Size: 617542 
Price: 848732, Size: 982234 
Price: 54426, Size: 354847 
Price: 750526, Size: 776988 
Price: 251168, Size: 670649 
Price: 109650, Size: 454893 
Price: 606908, Size: 853967 
Price: 542644, Size: 849760 
Price: 119897, Size: 262241 
Price: 104152, Size: 258530 
Price: 264242, Size: 628419 
Price: 80065, Size: 105014 
Price: 5577, Size: 500240 
Price: 685796, Size: 874925 
Price: 317306, Size: 571065 
Price: 551966, Size: 701410 
Price: 512907, Size: 614279 
Price: 532427, Size: 784211 
Price: 336739, Size: 971952 
Price: 670036, Size: 826013 
Price: 11331, Size: 573207 
Price: 396057, Size: 874998 
Price: 524678, Size: 711401 
Price: 645043, Size: 846461 
Price: 233655, Size: 930574 
Price: 497321, Size: 867359 
Price: 60945, Size: 211596 
Price: 816172, Size: 896841 
Price: 144432, Size: 239196 
Price: 195774, Size: 559745 
Price: 99308, Size: 208519 
Price: 526952, Size: 793882 
Price: 249490, Size: 631211 
Price: 465571, Size: 520086 
Price: 182556, Size: 463250 
Price: 368091, Size: 776976 
Price: 482757, Size: 924224 
Price: 115194, Size: 485921 
Price: 190163, Size: 191543 
Price: 519185, Size: 954297 
Price: 193330, Size: 719822 
Price: 425564, Size: 908099 
Price: 427512, Size: 678608 
Price: 47901, Size: 405007 
Price: 719488, Size: 997943 
Price: 202180, Size: 343381 
Price: 168178, Size: 455038 
Price: 406128, Size: 495960 
Price: 648631, Size: 776853 
Price: 302618, Size: 844894 
Price: 790224, Size: 855488 
Price: 488209, Size: 655170 
Price: 291971, Size: 807202 
Price: 598723, Size: 909116 
Price: 58334, Size: 900806 
Price: 435127, Size: 487297 
Price: 64850, Size: 703237 
Price: 724213, Size: 803373 
Price: 42326, Size: 268674 
Price: 495358, Size: 978182 
Price: 102203, Size: 404108 
Price: 83346, Size: 316639 
Price: 637558, Size: 735152 
Price: 89687, Size: 792089 
Price: 463488, Size: 942298 
Price: 398289, Size: 484599 
Price: 62498, Size: 115631 
Price: 379815, Size: 860759 
Price: 53352, Size: 956778 
Price: 254548, Size: 378517 
Price: 638573, Size: 933975 
Price: 115334, Size: 864058 
Price: 298444, Size: 416946 
Price: 26547, Size: 289028 
Price: 102091, Size: 160645 
Price: 535566, Size: 946009 
Price: 76465, Size: 977224 
Price: 42942, Size: 946942 
Price: 46190, Size: 518110 
Price: 581091, Size: 890505 
Price: 484147, Size: 824459 
Price: 260568, Size: 674486 
Price: 306177, Size: 778030 
Price: 193894, Size: 250308 
Price: 752090, Size: 845282 
Price: 240088, Size: 536529 
Price: 707422, Size: 992667 
Price: 162454, Size: 782425 
Price: 293082, Size: 938473 
Price: 410003, Size: 989453 
Price: 374485, Size: 587415 
Price: 545720, Size: 575587 
Price: 761657, Size: 825688 
Price: 34137, Size: 815250 
Price: 135435, Size: 846948 
Price: 118962, Size: 324664 
Price: 511662, Size: 540233 
Price: 131692, Size: 974926 
Price: 66829, Size: 508663 
Price: 603644, Size: 802626 
Price: 689022, Size: 817035 
Price: 192377, Size: 879262 
Price: 282539, Size: 751833 
Price: 499923, Size: 630653 
Price: 61324, Size: 848011 
Price: 634315, Size: 735963 
Price: 295614, Size: 567338 
Price: 490245, Size: 569271 
Price: 803597, Size: 810481 
Price: 126519, Size: 493953 
Price: 238643, Size: 720013 
Price: 1471, Size: 768128 
Price: 525822, Size: 903909 
Price: 349272, Size: 415788 
Price: 48178, Size: 416009 
Price: 356073, Size: 792797 
Price: 85520, Size: 873828 
Price: 758159, Size: 990994 
Price: 402984, Size: 621159 
Price: 187295, Size: 800227 
Price: 582959, Size: 804511 
Price: 668654, Size: 883031 
Price: 833086, Size: 987164 
Price: 14598, Size: 189018 
Price: 54610, Size: 589637 
Price: 154792, Size: 341954 
Price: 255987, Size: 604683 
Price: 531755, Size: 830222 
Price: 60032, Size: 235427 
Price: 30119, Size: 812729 
Price: 350838, Size: 551806 
Price: 189925, Size: 873778 
Price: 315998, Size: 481690 
Price: 62607, Size: 941851 
Price: 515424, Size: 549233 
Price: 216414, Size: 893542 
Price: 253919, Size: 486799 
Price: 669372, Size: 894423 
Price: 322267, Size: 630093 
Price: 167553, Size: 467524 
Price: 87484, Size: 587851 
Price: 310251, Size: 718663 
Price: 374267, Size: 405642 
Price: 767513, Size: 882019 
Price: 8610, Size: 892380 
Price: 774169, Size: 873154 
Price: 625758, Size: 729781 
Price: 208253, Size: 926887 
Price: 748556, Size: 995823 
Price: 18603, Size: 854967 
Price: 130358, Size: 702505 
Price: 66805, Size: 299879 
Price: 334801, Size: 397609 
Price: 463359, Size: 995785 
Price: 819612, Size: 903293 
Price: 477576, Size: 958030 
Price: 336534, Size: 697600 
Price: 54311, Size: 475578 
Price: 772243, Size: 894996 
Price: 293563, Size: 574638 
Price: 564350, Size: 648095 
Price: 53650, Size: 925430 
Price: 480186, Size: 683671 
Price: 341034, Size: 472522 
Price: 805891, Size: 971759 
Price: 561997, Size: 985324 
Price: 51819, Size: 884400 
Price: 13465, Size: 264456 
Price: 447892, Size: 911348 
Price: 271675, Size: 411486 
Price: 446846, Size: 470167 
Price: 297628, Size: 948310 
Price: 371547, Size: 481531 
Price: 619678, Size: 703960 
Price: 248184, Size: 521087 
Price: 64427, Size: 92068 
Price: 256298, Size: 335811 
Price: 332013, Size: 335977 
Price: 429446, Size: 798003 
Price: 437673, Size: 758276 
Price: 343133, Size: 704983 
Price: 71457, Size: 661618 
Price: 272618, Size: 933238 
Price: 523052, Size: 999383 
Price: 175965, Size: 862127 
Price: 1337, Size: 152313 
Price: 501749, Size: 864583 
Price: 599941, Size: 839125 
Price: 358641, Size: 444757 
Price: 4374, Size: 22605 
Price: 203290, Size: 400507 
Price: 417536, Size: 711980 
Price: 178246, Size: 287108 
Price: 303625, Size: 644143 
Price: 19732, Size: 800867 
Price: 423140, Size: 830278 
Price: 73222, Size: 553808 
Price: 102085, Size: 105219 
Price: 47921, Size: 793898 
Price: 20593, Size: 133611 
Price: 250994, Size: 720601 
Price: 186182, Size: 340105 
Price: 46784, Size: 316197 
Price: 477593, Size: 531372 
Price: 539197, Size: 923254 
Price: 159697, Size: 345496 
Price: 211592, Size: 410324 
Price: 292678, Size: 365484 
Price: 175647, Size: 209696 
Price: 148062, Size: 869604 
Price: 3322, Size: 592379 
Price: 761819, Size: 936088 
Price: 404040, Size: 972531 
Price: 207216, Size: 506975 
Price: 181502, Size: 790765 
Price: 286021, Size: 372660 
Price: 702893, Size: 982894 
Price: 424323, Size: 875662 
Price: 236654, Size: 559137 
Price: 730437, Size: 789428 
Price: 531270, Size: 651201 
Price: 50442, Size: 119815 
Price: 134367, Size: 986546 
Price: 548013, Size: 578131 
Price: 168589, Size: 836583 
Price: 780977, Size: 851881 
Price: 116723, Size: 728585 
Price: 414776, Size: 603350 
Price: 114234, Size: 485893 
Price: 30286, Size: 976539 
Price: 823906, Size: 846365 
Price: 66239, Size: 974489 
Price: 209891, Size: 937730 
Price: 866875, Size: 963218 
Price: 192849, Size: 838756 
Price: 451046, Size: 906717 
Price: 707687, Size: 850573 
Price: 138401, Size: 696133 
Price: 280657, Size: 344386 
Price: 919854, Size: 970724 
Price: 467639, Size: 937138 
Price: 170565, Size: 690462 
Price: 37983, Size: 968668 
Price: 200670, Size: 728246 
Price: 383725, Size: 529416 
Price: 44354, Size: 519074 
Price: 198686, Size: 331156 
Price: 665338, Size: 968954 
Price: 104626, Size: 248132 
Price: 413950, Size: 894495 
Price: 206142, Size: 675818 
Price: 105762, Size: 164869 
Price: 646397, Size: 978542 
Price: 209515, Size: 469482 
Price: 180854, Size: 904582 
Price: 319556, Size: 541251 
Price: 541415, Size: 757386 
Price: 179761, Size: 791123 
Price: 296919, Size: 417551 
Price: 208116, Size: 878605 
Price: 265526, Size: 786487 
Price: 264229, Size: 665764 
Price: 607034, Size: 735468 
Price: 277989, Size: 357985 
Price: 61640, Size: 397264 
Price: 301738, Size: 315618 
Price: 71541, Size: 970993 
Price: 298921, Size: 656400 
Price: 183245, Size: 867786 
Price: 166584, Size: 485828 
Price: 112812, Size: 678998 
Price: 58864, Size: 556458 
Price: 44712, Size: 295942 
Price: 663487, Size: 969293 
Price: 337429, Size: 763710 
Price: 213519, Size: 767447 
Price: 544936, Size: 576389 
Price: 26195, Size: 122506 
Price: 276512, Size: 844216 
Price: 300027, Size: 841427 
Price: 655296, Size: 957216 
Price: 397159, Size: 774863 
Price: 252632, Size: 607475 
Price: 471588, Size: 815051 
Price: 117542, Size: 528151 
Price: 352490, Size: 872782 
Price: 334692, Size: 908916 
Price: 694032, Size: 878299 
Price: 377308, Size: 472381 
Price: 558663, Size: 744291 
Price: 97395, Size: 697154 
Price: 445893, Size: 589683 
Price: 358979, Size: 808877 
Price: 369630, Size: 875848 
Price: 424254, Size: 553522 
Price: 765727, Size: 982740 
Price: 858, Size: 51342 
Price: 634446, Size: 722024 
Price: 554926, Size: 590370 
Price: 150233, Size: 294217 
Price: 215198, Size: 982073 
Price: 347503, Size: 770965 
Price: 91829, Size: 649135 
Price: 789588, Size: 931891 
Price: 148969, Size: 233908 
Price: 214039, Size: 340885 
Price: 70982, Size: 824509 
Price: 400912, Size: 899113 
Price: 328246, Size: 936280 
Price: 303374, Size: 740977 
Price: 35481, Size: 796900 
Price: 526281, Size: 872128 
Price: 647485, Size: 879027 
Price: 348657, Size: 373367 
Price: 43848, Size: 538849 
Price: 455325, Size: 599974 
Price: 151236, Size: 161188 
Price: 883112, Size: 989367 
Price: 627281, Size: 928339 
Price: 487698, Size: 518779 
Price: 67026, Size: 79346 
Price: 697424, Size: 864349 
Price: 843146, Size: 995240 
Price: 683743, Size: 694131 
Price: 73022, Size: 957427 
Price: 257650, Size: 887191 
Price: 49139, Size: 73680 
Price: 236518, Size: 908004 
Price: 267464, Size: 489178 
Price: 75883, Size: 333190 
Price: 164725, Size: 178349 
Price: 398351, Size: 640791 
Price: 103771, Size: 141470 
Price: 72198, Size: 362706 
Price: 553588, Size: 749384 
Price: 647647, Size: 799078 
Price: 412980, Size: 815826 
Price: 81029, Size: 341754 
Price: 640585, Size: 692991 
Price: 506063, Size: 652715 
Price: 607414, Size: 744391 
Price: 120413, Size: 534937 
Price: 456624, Size: 657962 
Price: 24249, Size: 445485 
Price: 59139, Size: 657162 
Price: 292362, Size: 840078 
Price: 291266, Size: 332591 
Price: 350297, Size: 614954 
Price: 234292, Size: 465098 
Price: 548903, Size: 875173 
Price: 561281, Size: 647241 
Price: 38361, Size: 165888 
Price: 322303, Size: 723761 
Price: 118359, Size: 936687 
Price: 436050, Size: 520272 
Price: 153032, Size: 333695 
Price: 112808, Size: 277313 
Price: 842648, Size: 843708 
Price: 606444, Size: 968359 
Price: 52504, Size: 986865 
Price: 678140, Size: 811171 
Price: 380105, Size: 855454 
Price: 636643, Size: 933742 
Price: 11535, Size: 68034 
Price: 201711, Size: 723848 
Price: 376329, Size: 937458 
Price: 820560, Size: 957001 
Price: 95390, Size: 951081 
Price: 725459, Size: 849705 
Price: 352211, Size: 582169 
Price: 921394, Size: 997984 
Price: 258781, Size: 871936 
Price: 104596, Size: 585995 
